id,AspectTerms,A_start,A_end,OpinionTerms,O_start,O_end,Categories,Polarities,text
4618,相片,14,16,很清晰,16,19,拍摄,积极,有了它随时随地都可以拍，而且相片很清晰。
4619,_, , ,很清晰,0,3,拍摄,积极,很清晰
4620,_, , ,很小巧,53,56,外观,积极,首先画面在光线好点的情况下清晰度很高，;360度的拼接软件做的天衣无缝，满意这个效果。机子长得有点像录音笔很小巧，方便携带！出门随时带着了！
4620,清晰度,13,16,很高,16,18,拍摄,积极,首先画面在光线好点的情况下清晰度很高，;360度的拼接软件做的天衣无缝，满意这个效果。机子长得有点像录音笔很小巧，方便携带！出门随时带着了！
4620,_, , ,方便携带,57,61,使用体验,积极,首先画面在光线好点的情况下清晰度很高，;360度的拼接软件做的天衣无缝，满意这个效果。机子长得有点像录音笔很小巧，方便携带！出门随时带着了！
4620,效果,40,42,满意,36,38,拍摄,积极,首先画面在光线好点的情况下清晰度很高，;360度的拼接软件做的天衣无缝，满意这个效果。机子长得有点像录音笔很小巧，方便携带！出门随时带着了！
4621,_, , ,挺稀罕,20,23,整体,积极,买了三台，送了清洗的工具，销售人员都用了挺稀罕哈哈
4622,像素,0,2,一般,2,4,拍摄,中性,像素一般，送货只有清单没有发票?
4623,照片,4,6,不是很清晰,7,12,拍摄,消极,一般照的照片也不是很清晰
4624,像素,0,2,没想像的高,2,7,拍摄,消极,像素没想像的高，，，，，，
4625,_, , ,很清晰,2,5,拍摄,积极,照得很清晰，下次还需要买
4626,外形,5,7,小巧美观,7,11,外观,积极,收到相机，外形小巧美观，试用了相片非常清晰，功能強大!
4626,相片,15,17,非常清晰,17,21,拍摄,积极,收到相机，外形小巧美观，试用了相片非常清晰，功能強大!
4626,功能,22,24,強大,24,26,性能,积极,收到相机，外形小巧美观，试用了相片非常清晰，功能強大!
4627,_, , ,小巧精致,0,4,外观,积极,小巧精致，还没开始使用，正在摸索中
4628,拍摄角度,28,32,更多,32,34,拍摄,积极,东西质量挺好的，外形设计也挺美观的，很轻薄，试用于携带，拍摄角度更多。更清晰！又防外界噪音！捕捉速度更快更准！
4628,_, , ,很轻薄,18,21,外观,积极,东西质量挺好的，外形设计也挺美观的，很轻薄，试用于携带，拍摄角度更多。更清晰！又防外界噪音！捕捉速度更快更准！
4628,_, , ,更清晰,35,38,拍摄,积极,东西质量挺好的，外形设计也挺美观的，很轻薄，试用于携带，拍摄角度更多。更清晰！又防外界噪音！捕捉速度更快更准！
4628,质量,2,4,挺好,4,6,整体,积极,东西质量挺好的，外形设计也挺美观的，很轻薄，试用于携带，拍摄角度更多。更清晰！又防外界噪音！捕捉速度更快更准！
4628,外形设计,8,12,挺美观,13,16,外观,积极,东西质量挺好的，外形设计也挺美观的，很轻薄，试用于携带，拍摄角度更多。更清晰！又防外界噪音！捕捉速度更快更准！
4628,_, , ,试用于携带,22,27,使用体验,积极,东西质量挺好的，外形设计也挺美观的，很轻薄，试用于携带，拍摄角度更多。更清晰！又防外界噪音！捕捉速度更快更准！
4628,_, , ,防外界噪音,40,45,性能,积极,东西质量挺好的，外形设计也挺美观的，很轻薄，试用于携带，拍摄角度更多。更清晰！又防外界噪音！捕捉速度更快更准！
4628,捕捉速度,46,50,更快更准,50,54,拍摄,积极,东西质量挺好的，外形设计也挺美观的，很轻薄，试用于携带，拍摄角度更多。更清晰！又防外界噪音！捕捉速度更快更准！
4629,照片,2,4,很清楚,4,7,拍摄,积极,照的照片很清楚 比我以前相机拍的好太多太多 哈哈  总之 爱不释手  比心比心  对 还送了好多赠品  爱你哟
4629,_, , ,好太多,16,19,整体,积极,照的照片很清楚 比我以前相机拍的好太多太多 哈哈  总之 爱不释手  比心比心  对 还送了好多赠品  爱你哟
4629,_, , ,爱不释手,29,33,整体,积极,照的照片很清楚 比我以前相机拍的好太多太多 哈哈  总之 爱不释手  比心比心  对 还送了好多赠品  爱你哟
4629,_, , ,送了好多赠品,44,50,赠品,积极,照的照片很清楚 比我以前相机拍的好太多太多 哈哈  总之 爱不释手  比心比心  对 还送了好多赠品  爱你哟
4630,_, , ,很清晰,33,36,拍摄,积极,平时臭美的生活中，少不了高清晰的相机呢?出门旅游方便携带，相机照的很清晰，质量也是棒棒哒！
4630,_, , ,高清晰,12,15,拍摄,积极,平时臭美的生活中，少不了高清晰的相机呢?出门旅游方便携带，相机照的很清晰，质量也是棒棒哒！
4630,_, , ,方便携带,24,28,使用体验,积极,平时臭美的生活中，少不了高清晰的相机呢?出门旅游方便携带，相机照的很清晰，质量也是棒棒哒！
4630,质量,37,39,棒棒哒,41,44,整体,积极,平时臭美的生活中，少不了高清晰的相机呢?出门旅游方便携带，相机照的很清晰，质量也是棒棒哒！
4631,_, , ,小巧,6,8,外观,积极,自拍神器啊！小巧方便，一手刚好掌握，小包包装着方便，居家旅行必备神器！
4632,_, , ,很清晰,18,21,拍摄,积极,收货w'n收到了，很漂亮，试用下拍的很清晰，携带也方便
4632,_, , ,很漂亮,9,12,外观,积极,收货w'n收到了，很漂亮，试用下拍的很清晰，携带也方便
4632,_, , ,携带也方便,22,27,使用体验,积极,收货w'n收到了，很漂亮，试用下拍的很清晰，携带也方便
4633,像素,10,12,超级高,12,15,拍摄,积极,收到了，试了一下感觉像素超级高
4634,_, , ,小巧,0,2,外观,积极,小巧便携， 拍摄很好用 ！
4634,_, , ,便携,2,4,使用体验,积极,小巧便携， 拍摄很好用 ！
4634,拍摄,6,8,很好用,8,11,拍摄,积极,小巧便携， 拍摄很好用 ！
4635,成像质量,20,24,略低,24,26,拍摄,消极,相对来说可以满足一般的全景拍摄需要了~~成像质量略低~
4636,像素,7,9,不怎么样,9,13,拍摄,消极,挺漂亮的，就是像素不怎么样
4636,_, , ,挺漂亮,0,3,外观,积极,挺漂亮的，就是像素不怎么样
4637,轻便程度,94,98,超级轻,101,104,外观,积极,成像效果：画面质感很棒，在阳光下清晰度反应速度：开机快，按快门快产品性能：反应快，连接手机方便外形外观：复古，大气，独特其他特色：近景超强大，每周末都特别期待带着它去看美好风景，想拍就拍。轻便程度：真的超级轻，出门直接放口袋，随拍随拿
4637,画面质感,5,9,很棒,9,11,拍摄,积极,成像效果：画面质感很棒，在阳光下清晰度反应速度：开机快，按快门快产品性能：反应快，连接手机方便外形外观：复古，大气，独特其他特色：近景超强大，每周末都特别期待带着它去看美好风景，想拍就拍。轻便程度：真的超级轻，出门直接放口袋，随拍随拿
4637,_, , ,方便,45,47,使用体验,积极,成像效果：画面质感很棒，在阳光下清晰度反应速度：开机快，按快门快产品性能：反应快，连接手机方便外形外观：复古，大气，独特其他特色：近景超强大，每周末都特别期待带着它去看美好风景，想拍就拍。轻便程度：真的超级轻，出门直接放口袋，随拍随拿
4637,外形外观,47,51,复古,52,54,外观,积极,成像效果：画面质感很棒，在阳光下清晰度反应速度：开机快，按快门快产品性能：反应快，连接手机方便外形外观：复古，大气，独特其他特色：近景超强大，每周末都特别期待带着它去看美好风景，想拍就拍。轻便程度：真的超级轻，出门直接放口袋，随拍随拿
4637,外形外观,47,51,大气,55,57,外观,积极,成像效果：画面质感很棒，在阳光下清晰度反应速度：开机快，按快门快产品性能：反应快，连接手机方便外形外观：复古，大气，独特其他特色：近景超强大，每周末都特别期待带着它去看美好风景，想拍就拍。轻便程度：真的超级轻，出门直接放口袋，随拍随拿
4637,近景,65,67,超强大,67,70,拍摄,积极,成像效果：画面质感很棒，在阳光下清晰度反应速度：开机快，按快门快产品性能：反应快，连接手机方便外形外观：复古，大气，独特其他特色：近景超强大，每周末都特别期待带着它去看美好风景，想拍就拍。轻便程度：真的超级轻，出门直接放口袋，随拍随拿
4638,_, , ,很小巧,2,5,外观,积极,机器很小巧，特别适合随身携带，掏出来就拍
4638,_, , ,适合随身携带,8,14,使用体验,积极,机器很小巧，特别适合随身携带，掏出来就拍
4639,画质,0,2,不错,2,4,拍摄,积极,画质不错，对焦速度快
4639,对焦速度,5,9,快,9,10,拍摄,积极,画质不错，对焦速度快
4640,_, , ,正品,0,2,整体,积极,正品行货，很棒！
4640,_, , ,很棒,5,7,整体,积极,正品行货，很棒！
4641,_, , ,很有质感,93,97,整体,积极,上市以来就在关注，可惜预约抢购一直没成功，几个月过去了，终于等到了！从10年前的GRD III到5D III，还是一直关注GR。收到后没充电就来不及试拍起来，按键还是有些不习惯，不过还是很有质感，画质真的超预期！
4641,画质,98,100,真的超预期,100,105,拍摄,积极,上市以来就在关注，可惜预约抢购一直没成功，几个月过去了，终于等到了！从10年前的GRD III到5D III，还是一直关注GR。收到后没充电就来不及试拍起来，按键还是有些不习惯，不过还是很有质感，画质真的超预期！
4642,_, , ,没有抵抗力,27,32,整体,积极,拿到手时满是激动，这工业设计真的是赞，男人对这种小机器没有抵抗力，解毒了！期待小家伙gr能带给自己惊喜
4642,_, , ,赞,17,18,整体,积极,拿到手时满是激动，这工业设计真的是赞，男人对这种小机器没有抵抗力，解毒了！期待小家伙gr能带给自己惊喜
4643,_, , ,十分轻巧,4,8,外观,积极,目前把玩十分轻巧，很难想象是aps c画幅的机型，接近卡片机大小，随身携带很方便，第一次用gr系列，目前升级固件中，还会追加评价
4643,随身携带,33,37,很方便,37,40,外观,积极,目前把玩十分轻巧，很难想象是aps c画幅的机型，接近卡片机大小，随身携带很方便，第一次用gr系列，目前升级固件中，还会追加评价
4644,对焦,18,20,稍差,22,24,拍摄,消极,做工很好，入手沉甸甸的。快门声很小，对焦确实稍差，触摸屏好用。照片追评再传。
4644,_, , ,沉甸甸,7,10,外观,消极,做工很好，入手沉甸甸的。快门声很小，对焦确实稍差，触摸屏好用。照片追评再传。
4644,快门声,12,15,很小,15,17,性能,积极,做工很好，入手沉甸甸的。快门声很小，对焦确实稍差，触摸屏好用。照片追评再传。
4644,触摸屏,25,28,好用,28,30,性能,积极,做工很好，入手沉甸甸的。快门声很小，对焦确实稍差，触摸屏好用。照片追评再传。
4644,做工,0,2,很好,2,4,外观,积极,做工很好，入手沉甸甸的。快门声很小，对焦确实稍差，触摸屏好用。照片追评再传。
4645,成像效果,0,4,不错,5,7,拍摄,积极,成像效果：不错反应速度：暗光对焦拉分轻便程度：满分外形外观：低调其他特色：快门按钮手感很差，真的很差。送的相机包简直是灰尘收集器而理光gr又是最怕灰尘。无语
4645,轻便程度,18,22,满分,23,25,使用体验,积极,成像效果：不错反应速度：暗光对焦拉分轻便程度：满分外形外观：低调其他特色：快门按钮手感很差，真的很差。送的相机包简直是灰尘收集器而理光gr又是最怕灰尘。无语
4645,外形外观,25,29,低调,30,32,外观,积极,成像效果：不错反应速度：暗光对焦拉分轻便程度：满分外形外观：低调其他特色：快门按钮手感很差，真的很差。送的相机包简直是灰尘收集器而理光gr又是最怕灰尘。无语
4645,_, , ,真的很差,46,50,使用体验,消极,成像效果：不错反应速度：暗光对焦拉分轻便程度：满分外形外观：低调其他特色：快门按钮手感很差，真的很差。送的相机包简直是灰尘收集器而理光gr又是最怕灰尘。无语
4645,_, , ,无语,76,78,整体,消极,成像效果：不错反应速度：暗光对焦拉分轻便程度：满分外形外观：低调其他特色：快门按钮手感很差，真的很差。送的相机包简直是灰尘收集器而理光gr又是最怕灰尘。无语
4646,成像效果,9,13,非常好,13,16,拍摄,积极,相机真的小巧方便，成像效果非常好，数码相机中的战斗机，媲美单反
4646,_, , ,小巧,4,6,外观,积极,相机真的小巧方便，成像效果非常好，数码相机中的战斗机，媲美单反
4646,_, , ,方便,6,8,使用体验,积极,相机真的小巧方便，成像效果非常好，数码相机中的战斗机，媲美单反
4647,轻便程度,44,48,很轻便,49,52,外观,积极,成像效果：画质真的很好！理光gr系列是我看了半年左右的机子！终于下手了，效果没让人失望！轻便程度：很轻便 口袋机特别爱！产品性能：到手第一天拿出去拍了随便拍了一下！照片直出，画质我很爱呀！
4647,_, , ,特别爱,56,59,整体,积极,成像效果：画质真的很好！理光gr系列是我看了半年左右的机子！终于下手了，效果没让人失望！轻便程度：很轻便 口袋机特别爱！产品性能：到手第一天拿出去拍了随便拍了一下！照片直出，画质我很爱呀！
4649,画面,33,35,锐利,35,37,拍摄,积极,等了很久，终于收到。;;熟悉的形象，改变了的操作，需要花时间适应。画面锐利，高感很好，对焦速度一般，快拍很好用;;盛传首批机器有按键歪斜的毛病，我倒是不觉得有什么问题;;
4649,对焦速度,43,47,一般,47,49,拍摄,中性,等了很久，终于收到。;;熟悉的形象，改变了的操作，需要花时间适应。画面锐利，高感很好，对焦速度一般，快拍很好用;;盛传首批机器有按键歪斜的毛病，我倒是不觉得有什么问题;;
4649,快拍,50,52,很好用,52,55,拍摄,积极,等了很久，终于收到。;;熟悉的形象，改变了的操作，需要花时间适应。画面锐利，高感很好，对焦速度一般，快拍很好用;;盛传首批机器有按键歪斜的毛病，我倒是不觉得有什么问题;;
4650,_, , ,很小巧,2,5,外观,积极,相机很小巧，单手操作很方便，开机很快。相机发热有点严重，续航很差。所以最后还是选择了退货。最后还是要谢谢商家给退了货。最主要的我觉得还是手机适合我，下面是用手机拍的
4650,单手操作,6,10,很方便,10,13,使用体验,积极,相机很小巧，单手操作很方便，开机很快。相机发热有点严重，续航很差。所以最后还是选择了退货。最后还是要谢谢商家给退了货。最主要的我觉得还是手机适合我，下面是用手机拍的
4650,开机,14,16,很快,16,18,性能,积极,相机很小巧，单手操作很方便，开机很快。相机发热有点严重，续航很差。所以最后还是选择了退货。最后还是要谢谢商家给退了货。最主要的我觉得还是手机适合我，下面是用手机拍的
4650,发热,21,23,有点严重,23,27,性能,消极,相机很小巧，单手操作很方便，开机很快。相机发热有点严重，续航很差。所以最后还是选择了退货。最后还是要谢谢商家给退了货。最主要的我觉得还是手机适合我，下面是用手机拍的
4650,续航,28,30,很差,30,32,性能,消极,相机很小巧，单手操作很方便，开机很快。相机发热有点严重，续航很差。所以最后还是选择了退货。最后还是要谢谢商家给退了货。最主要的我觉得还是手机适合我，下面是用手机拍的
6,照片,25,27,清楚,28,30,拍摄,积极,东东很好，拍照片很快，连手机很快，正在使用中，嗯，照片挺清楚
6,拍照片,5,8,很快,8,10,拍摄,积极,东东很好，拍照片很快，连手机很快，正在使用中，嗯，照片挺清楚
30,拍摄,6,8,很给力,8,11,拍摄,积极,相机很不错，拍摄很给力！主要用于网络~的拍摄！物流非常快！客户服务态度非常好?，已经验货，没有问题！良心店家！好评！
31,_, , ,很好,71,73,整体,积极,理光这款产品 用了一段时间 才评论的 因为第一次使用全景的照相机。双面镜头。拍出来的照片无死角。照片视频 都比较新颖  还可以搭配vr眼镜 就很好 操作起来也很方便简单 很好很喜欢
31,_, , ,很好,85,87,整体,积极,理光这款产品 用了一段时间 才评论的 因为第一次使用全景的照相机。双面镜头。拍出来的照片无死角。照片视频 都比较新颖  还可以搭配vr眼镜 就很好 操作起来也很方便简单 很好很喜欢
32,_, , ,不错,47,49,整体,积极,相机已收到，是正品带发票，送的脚架相机包和充电头，很不错，用了一次还没有熟悉它的操作方法，感觉不错，值得信赖。
38,_, , ,好,6,7,整体,积极,非常好，产品好，配件好，商家也好，第二次购买了，现在就在拍
38,商家,12,14,好,15,16,服务,积极,非常好，产品好，配件好，商家也好，第二次购买了，现在就在拍
38,配件,8,10,好,10,11,赠品,积极,非常好，产品好，配件好，商家也好，第二次购买了，现在就在拍
41,效果,4,6,很好,6,8,使用体验,积极,很不错，效果很好！服务也很好
41,服务,9,11,很好,12,14,服务,积极,很不错，效果很好！服务也很好
65,_, , ,好,0,1,整体,积极,好，很好，特别好，相当地好，超赞！！！
102,_, , ,很好,2,4,整体,积极,产品很好，卖家服务态度也很好，使用一周才确认，是款不错的产品
102,卖家服务态度,5,11,很好,12,14,服务,积极,产品很好，卖家服务态度也很好，使用一周才确认，是款不错的产品
108,拍摄,7,9,方便,10,12,拍摄,积极,挺好玩，拿起来拍摄也方便，还送自拍杆，360度无死角拍摄自己看的时候也能体现下360度的点滴，顺便说一下客服很热心问什么都耐心回答！
116,_, , ,很好,0,2,整体,积极,很好的，喜欢 颜色还是很好看的，送的东西也适合拍摄，服务贴心周到，不错 不错买了3个了 真心不错啊
119,商家发货,70,74,快,74,75,物流,积极,外形很漂亮，很时尚，很喜欢，用手机下载了理光景达软件，用起来很方便，手机直接控制相机拍照，跟方便，可以直接看拍照效果，好好玩儿，总之很满意。商家发货快，快递很给力，赞！
120,效果,63,65,好,66,67,拍摄,积极,收到?两天了，客服很热情的告诉我们应该怎么用，还发了视频链接给我们，真的很好用，店里的同事琢磨了一会，就会用了，拍了几套房子，效果也好，看了看这两天的点击量，明显有所提升了
122,_, , ,好玩,6,8,使用体验,积极,理光相机确实好玩，姐妹们一起吃饭都在看我，朋友圈的点赞不计其数。有个朋友想租我的房子，我也用这个给他看了！非常满意
124,效果,23,25,很好,25,27,拍摄,积极,挺满意的，这个相机简直是房地产的神器，拍了全景效果很好客户也很多，客户也很好很耐心的帮我解决问题，以后有同事都会推荐它家
145,服务,5,7,好,7,8,服务,积极,非常好用，服务好。值得拥有
154,客服工作态度,16,22,好,22,23,服务,积极,挺好用的，还不太会，慢慢研究中，客服工作态度好。值得购买！
168,质量,6,8,很好,8,10,整体,积极,相机收到了，质量很好，很喜欢，价格优惠，还送小礼品，关键是质量
175,店家,23,25,好,26,27,服务,积极,下午收到，和几个朋友看说明调试了，感觉很好用，店家也好，耐心说明
176,外包装,12,15,很好,15,17,包装,积极,东西收到了，真的很好用，外包装很好，卖家服务热情，物流也快，京东的东西就是好
198,_, , ,很好,2,4,整体,积极,1.很好的，喜欢 2.颜色还是很好看的，送的东西也适合拍摄，服务贴心周到，不错 3.不错买了3个了 4.真心不错啊
211,手感,6,8,不错,8,10,使用体验,积极,样式很好看，手感不错，用起来操作简单，去实地拍了个VR，还不错了。好评！
220,全景效果,8,12,好,12,13,拍摄,积极,很好用，360度全景效果好，适合旅游出去玩自拍
223,客服态度,16,20,好,20,21,服务,积极,第二次购买，挺好用的，照片清晰，客服态度好
243,_, , ,挺好,2,4,整体,积极,挺好挺好的
243,_, , ,挺好,0,2,整体,积极,挺好挺好的
271,店家服,10,13,好,13,14,服务,积极,东西很好，经常用到。店家服好
292,效果,27,29,很好,29,31,拍摄,积极,宝贝收到了，质量非常好，做工精致！用起来很方便，拍出来效果很好，清晰。是经纪人必备神器。客服服务很好，有需要还会再来的！
292,客服服务,44,48,很好,48,50,服务,积极,宝贝收到了，质量非常好，做工精致！用起来很方便，拍出来效果很好，清晰。是经纪人必备神器。客服服务很好，有需要还会再来的！
295,拍摄,6,8,很给力,8,11,拍摄,积极,相机很不错，拍摄很给力！主要用于网络~的拍摄！物流非常快！相机赠品的架子有点小瑕疵，跟客服一说，立马给补发了个新的！客户服务态度非常好?！图片是补发的架子，已经验货，没有问题！良心店家！好评！??！！！很不错，好用，方便
299,店家客服,3,7,很好,9,11,服务,积极,好用，店家客服也都很好，有什么问题都很好沟通，帮忙解决，满分好评！
328,_, , ,不错,0,2,整体,积极,不错很方便清晰度还算好最关键哈哈拍一张就够了哈哈很好质量也很不错
406,商家服务,5,9,不错,10,12,服务,积极,挺不错的，商家服务也不错，比较满意的一次购物，ok！
451,像素,0,2,一般,2,4,拍摄,中性,像素一般，电量一般，反映慢点，在没什么毛病
451,电量,5,7,一般,7,9,性能,中性,像素一般，电量一般，反映慢点，在没什么毛病
459,充电,49,51,有点麻烦,51,55,性能,消极,东西挺好用的   干房地产拍全景很适合     不拍房子出去旅游拍全景照也是相当不错的    就是充电有点麻烦  需要用电脑充电  总体不错   大晚上客服还在给我解决问题
459,_, , ,不错,68,70,整体,积极,东西挺好用的   干房地产拍全景很适合     不拍房子出去旅游拍全景照也是相当不错的    就是充电有点麻烦  需要用电脑充电  总体不错   大晚上客服还在给我解决问题
490,_, , ,好用,16,18,使用体验,积极,挺好用的，使用也简单，方便的很。好用
491,_, , ,不错,18,20,整体,积极,超不错的商家  讲解的很好  东西也不错
516,_, , ,满意,9,11,整体,积极,喜欢拍照效果特别好满意，满意，满意经纪人必备。
516,_, , ,满意,12,14,整体,积极,喜欢拍照效果特别好满意，满意，满意经纪人必备。
527,_, , ,非常精美,4,8,外观,积极,全景相机非常精美，还送了好多实用的配件，客服态度也非常好，安居客排人来教我们试了一下机，非常不错的一次购物体验
528,客服态度,13,17,不错,18,20,服务,积极,效果不错，连接手机也方便，客服态度也不错，好评
528,效果,0,2,不错,2,4,拍摄,积极,效果不错，连接手机也方便，客服态度也不错，好评
536,_, , ,不错,0,2,整体,积极,不错，到手后就立刻试了一下 ，挺不错的，拍的照片挺清晰的，720度的影像。可在移动经纪人app里合成绘制3D户型图，但是要收费。
545,客服,22,24,耐心,26,28,服务,积极,地产经纪人专用神器，刚刚到货，开机试了一下，客服很有耐心指导，有视频教学，不懂的地找客服很热情，五星好评，明天去玩场拍摄，再追加评论
545,客服,42,44,很热情,44,47,服务,积极,地产经纪人专用神器，刚刚到货，开机试了一下，客服很有耐心指导，有视频教学，不懂的地找客服很热情，五星好评，明天去玩场拍摄，再追加评论
546,快递,9,11,快,12,13,物流,积极,客服服务非常好 ，快递也快 必须给五星好评
559,_, , ,很好,11,13,整体,积极,宝贝很好用，全景还原的很好，同事在这家店买后推荐，入手后使用起来感觉超赞，爱不释手。。。
584,_, , ,挺好,0,2,整体,积极,挺好的非常满意，挺好用的，非常清楚。
592,服务,25,27,好,27,28,服务,积极,上京东买好东西，地到便宜，还是很值得的，送货很快，服务好！
601,_, , ,不错,0,2,整体,消极,不错可以。挺好用。也很方便。就是清晰度一般。性价比高。。总的来说不错，
605,_, , ,挺好,7,9,整体,积极,看着别人用起来挺好的所以我们就买一台回来    挺好用的
615,_, , ,好,0,1,整体,积极,好的  服务不错  送货快   东西也好  还送架子
615,_, , ,好,19,20,整体,积极,好的  服务不错  送货快   东西也好  还送架子
622,_, , ,不错,6,8,整体,积极,用的还可以，不错不错，轻便易带
622,_, , ,不错,8,10,整体,积极,用的还可以，不错不错，轻便易带
633,快递速度,4,8,快,8,9,物流,积极,很实用，快递速度快
651,包装,16,18,很好,18,20,包装,积极,商品质量很好，很喜欢。快递很快，包装很好，一点都没有破损。卖家服务态度很好，很满意。
651,质量,2,4,很好,4,6,整体,积极,商品质量很好，很喜欢。快递很快，包装很好，一点都没有破损。卖家服务态度很好，很满意。
651,卖家服务态度,29,35,很好,35,37,服务,积极,商品质量很好，很喜欢。快递很快，包装很好，一点都没有破损。卖家服务态度很好，很满意。
670,服务,8,10,很好,10,12,服务,积极,很不错，很好用，服务很好，回复也及时，一次再来。
672,_, , ,赞赞赞,21,24,整体,积极,拍照效果非常清晰，小巧方便携带，拍照神器！赞赞赞！！！
693,_, , ,不错,0,2,整体,积极,不错不错，给店里买的，用的得心应手
693,_, , ,不错,2,4,整体,积极,不错不错，给店里买的，用的得心应手
708,服务,7,9,差,9,10,服务,消极,差评，态度差，服务差，没有下次
712,全景效果,37,41,很好,41,43,拍摄,积极,很好用，相信理光相机，会越做越好，我使用的是房产安居客，58同城使用，相机全景效果很好，信赖京东，信赖理光。
719,_, , ,好,98,99,整体,积极,使用比较方便，必须连接经纪人账号，效果还可以。就是58太坑，拍好的照片竟然要花钱拼接。让人感觉很郁闷。总的来说还是很不错的。客服小姐姐们很热情，服务态度非常棒，每次有不懂的地方，客服都反应的很快。好。
748,服务,31,33,好,33,34,服务,积极,朋友介绍来的，一收到货马上试用，非常好，下次还会介绍朋友过来。服务好，物流也快，满意的一次购物。
765,效果,0,2,非常好,2,5,拍摄,积极,效果非常好、刚买回来不会用把客户说了一顿、效果非常好、是的值得信耐、满分、
765,效果,21,23,非常好,23,26,拍摄,积极,效果非常好、刚买回来不会用把客户说了一顿、效果非常好、是的值得信耐、满分、
768,效果,11,13,立竿见影,13,17,拍摄,积极,拍摄效果很好，很不错，效果立竿见影
786,客服服务态度,6,12,好,12,13,服务,积极,发货速度快。客服服务态度好，问的问题能耐心解决，给的视频教程基本看了就会。拍了个视频试了一下，机器还可以。好评。
800,送货速度,11,15,可以,16,18,物流,积极,东西用起来还是可以的。送货速度也可以。不错的。
800,_, , ,可以,7,9,整体,积极,东西用起来还是可以的。送货速度也可以。不错的
4000,_, , ,好,7,8,整体,积极,东西一如既往的好，一直在京东商城购物，质量有保证。早上买的下午就送到了，物流也是杠杠的好！希望再接再厉！
4003,包装,16,18,挺好,19,21,包装,积极,效果应该挺好的吧，发货有点慢了，包装的挺好，帮朋友买的，用了之后再评价吧
4003,效果,0,2,挺好,4,6,使用体验,积极,效果应该挺好的吧，发货有点慢了，包装的挺好，帮朋友买的，用了之后再评价吧
4011,_, , ,非常满意,5,9,整体,积极,收到货了，非常满意，客服服务也很周到 回复很快态度热情洋溢，开箱验货后，拍摄效果非常好，性价比很高，质量也很好，非常满意，之后会推荐给朋友。为商家点赞。
4011,_, , ,非常满意,56,60,整体,积极,收到货了，非常满意，客服服务也很周到 回复很快态度热情洋溢，开箱验货后，拍摄效果非常好，性价比很高，质量也很好，非常满意，之后会推荐给朋友。为商家点赞。
4017,_, , ,方便,5,7,使用体验,积极,超乎意料的方便，而且很小巧，方便携带，价位也不贵，最适合工地的一款相机
4019,清晰度,20,23,稍低了些,25,29,拍摄,消极,比自已用相机拍了合成的效果要好一些，但是清晰度还是稍低了些，不过这个价格合适，清晰度再高的都要加不少钱了。
4029,_, , ,很好,0,2,整体,积极,很好 还在摸索中 本来想买gr3的 毕竟四年一出 但是又没有抢到 而且价格也超预算了 所以还是决定买2 虽然对焦有点问题 但像素已满足日常扫街了 我还有一个装胶卷的相机 洗出来的效果也很好 两个交换用所以我觉得够了
4029,效果,89,91,很好,92,94,拍摄,积极,很好 还在摸索中 本来想买gr3的 毕竟四年一出 但是又没有抢到 而且价格也超预算了 所以还是决定买2 虽然对焦有点问题 但像素已满足日常扫街了 我还有一个装胶卷的相机 洗出来的效果也很好 两个交换用所以我觉得够了
4038,老板人,0,3,不错,3,5,服务,积极,老板人不错，态度棒棒的，照机物美价廉，对于刚入门的我来说是个不错的选择，有不懂的地方老板耐心解答
4039,_, , ,不错,2,4,使用体验,积极,产品不错，小巧玲珑，携带方便，用着也不错，价格也不算太贵，拍摄效果也行。 速度挺快的
4039,_, , ,不错,18,20,整体,积极,产品不错，小巧玲珑，携带方便，用着也不错，价格也不算太贵，拍摄效果也行。 速度挺快的
4041,功能,51,53,很多,54,56,性能,积极,之前在网上各种被~这款相机！喜欢的几个摄影师都有提到过！自己也心心念念了很久。这款相机的重量真的很轻，功能也很多，很适合用来扫街！到现在，就算出了新款，它的性价比相对来说也是比较高的。赶上这次搞活动，买的这个套餐真的很划算，还赠了一个相机包，还送了电池、充电器，内存卡很实用的配件，我很喜欢！嘻嘻！满意满意！接下来要好好看看说明书，好好了解功能啦！！
4041,_, , ,满意,149,151,整体,积极,之前在网上各种被~这款相机！喜欢的几个摄影师都有提到过！自己也心心念念了很久。这款相机的重量真的很轻，功能也很多，很适合用来扫街！到现在，就算出了新款，它的性价比相对来说也是比较高的。赶上这次搞活动，买的这个套餐真的很划算，还赠了一个相机包，还送了电池、充电器，内存卡很实用的配件，我很喜欢！嘻嘻！满意满意！接下来要好好看看说明书，好好了解功能啦！！
4041,_, , ,满意,151,153,整体,积极,之前在网上各种被~这款相机！喜欢的几个摄影师都有提到过！自己也心心念念了很久。这款相机的重量真的很轻，功能也很多，很适合用来扫街！到现在，就算出了新款，它的性价比相对来说也是比较高的。赶上这次搞活动，买的这个套餐真的很划算，还赠了一个相机包，还送了电池、充电器，内存卡很实用的配件，我很喜欢！嘻嘻！满意满意！接下来要好好看看说明书，好好了解功能啦！！
4043,店家服务态度,51,57,很好,57,59,服务,积极,心心念念两年多的相机?，终于到手了，目前还属于小白，好多功能还得慢慢摸索，里面的滤镜，真的很好用??，店家服务态度很好，也送了许多礼品?。相机品质没问题，价格合理，售后服务也有保障。推荐?
